date,fire_scar,site,plot,CollectionID,location..m.,green_moss,depth1,org_hit,thaw_d,thaw_hit,ar_sol_depth1,ar_sol_hit,ar_height1,ar_height2,ar_height3,ar_height_avg,collected,sample_id,sample_depth1,sample_depth2,sample_width1,sample_width2,sample_length1,sample_length2,organic_notes,min_depth,m1_depth1,m1_depth2,m2_depth1,m2_depth_2,min_coregrab,mineral_notes,general_notes,sample_photo
2025-07-23,Globe,Glob4,B,GLOB4B9,9,1.5,8,Mineral,72,Rock,8,Mineral,28,27,22,25.666666666666668,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob4,C,GLOB4C6,6,0.5,12,Mineral,100,"Mineral,Rock",11,Rock,10,14,12,12,yes,GLOB4 C 6,9.5,9,10.5,10,11,10.5,Crumble at bottom,NA,5,5,5,5,Core,NA,NA,NA
2025-07-23,Globe,Glob4,C,GLOB4C3,3,0,25.5,Mineral,68,Mineral,24,Mineral,17,26,18,20.333333333333332,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob4,C,GLOB4C9,9,0,5,Mineral,110,>100cm,15,Mineral,19,26,15,20,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob5,A,GLOB5 A6,6,0,13,Mineral,100,Rock,17,Mineral,24,12,13,16.333333333333332,yes,GLOB5 A,13,12.5,11.5,12,11,12,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2025-07-23,Globe,Glob5,A,GLOB5 A3,3,0,31.5,Mineral,57,Rock,26,Mineral,10,10.5,12,10.833333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob5,A,GLOB5 A9,9,0,17,Mineral,87,Rock,17.5,Mineral,18.5,19,13,16.833333333333332,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob5,B,GLOB5B3,3,0,10,Mineral,27,Rock,18,Mineral,14,14.5,10,12.833333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob5,B,GLOB5B9,9,0,8,Mineral,110,>100cm,11,Mineral,17,12,10,13,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob5,B,GLOB5B6,6,0,10,Mineral,108,Rock,9,Mineral,18,17,14,16.333333333333332,yes,B6,10,11.5,10,10,9.5,9,NA,NA,4,4,5,5,Core,NA,NA,NA
2025-07-23,Globe,Glob5,C,GLOB5C3,3,0,4.5,Mineral,68,Rock,7.5,Mineral,9,4.5,7,6.833333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob5,C,GLOB5C9,9,0,24,"Mineral,Rock",52,Rock,23.5,Mineral,7,6.5,5,6.166666666666667,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob5,C,GLOB5C6,6,0,12,Mineral,38,Rock,22,Mineral,7,8,7.5,7.5,yes,C6,12.5,12,12.5,12.5,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob6,A,GLOB6A3,3,0,0,Mineral,18,Rock,0,Mineral,28.5,25,19,24.166666666666668,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob6,A,GLOB6A6,6,0.5,0,Mineral,15,Rock,0,Mineral,20,20.5,22,20.833333333333332,no,A6,0,0,0,0,0,0,No organic taken,NA,5,5,5,5,Core,NA,NA,NA
2025-07-23,Globe,Glob6,A,GLOB6A9,9,0.5,0,Mineral,35.5,Mineral,0,Mineral,26,25,23.5,24.833333333333332,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob6,B,GLOB6B3,3,0.5,0,Mineral,46,Rock,0,Mineral,30,24,23,25.666666666666668,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AR hard to see, all trees fallen",NA
2025-07-23,Globe,Glob6,B,GLOB6B6,6,0.5,0,Mineral,36,Rock,0,Mineral,15,13,10,12.666666666666666,yes,B6,0,0,0,0,0,0,No organic taken,NA,5,5,5,5,Core,Thick layer of ash above,NA,NA
2025-07-23,Globe,Glob6,B,GLOB6B9,9,0,0,Mineral,28,Rock,0,Mineral,10,11,12,11,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob6,C,GLOB6C3,3,0.5,0,Mineral,22,Rock,0,Mineral,18,16,14.5,16.166666666666668,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-23,Globe,Glob6,C,GLOB6C6,6,0.5,0,Mineral,55,Rock,0,Mineral,20,25.5,21.5,22.333333333333332,no,C6,0,0,0,0,0,0,No organic taken,NA,5,5,5,5,Core,NA,NA,NA
2025-07-23,Globe,Glob6,C,GLOB6C9,9,0.5,0,Mineral,36,Rock,0,Mineral,26,23,21.5,23.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays1,A,NA,3,NA,5,Mineral,82,Ice,5.5,Mineral,7.5,5,10,7.5,yes,Hays1A,4,6,10,10,12,11,NA,NA,6,NA,0,NA,Core,Top=0-6 cm no M2 gravel,NA,NA
2024-07-14,Haystack,Hays1,A,NA,6,NA,11.5,Mineral,100,Ice,10.5,Mineral,5.5,10,NA,7.75,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays1,B,NA,3,NA,12,Mineral,120,Rock,1.5,Mineral,6,3,5,4.666666666666667,yes,Hays1B,11.5,11,12,12,12,13,NA,NA,5,NA,5,NA,Core,M1 and m2 both 5 cm,NA,NA
2024-07-14,Haystack,Hays1,B,NA,6,NA,3,Mineral,65,Rock,7.5,Mineral,10,3,NA,6.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays1,B,NA,9,NA,10,Mineral,75,Frozen Ground,7,Mineral,6,8,NA,7,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays1,C,NA,3,NA,3,Mineral,78,Frozen Ground,5,Rock,11,10.5,10,10.5,yes,Hays1C,3,3,8,7,11,11.5,NA,NA,5,NA,5,NA,Core,"M1 5, m2 5 cm",NA,NA
2024-07-14,Haystack,Hays1,C,NA,6,NA,13.5,Mineral,65,Frozen Ground,8,Mineral,9,8,13,10,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays1,C,NA,9,NA,5,Mineral,82,Frozen Ground,10,Mineral,9,8,9,8.666666666666666,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays2,A,NA,3,NA,5.5,Mineral,59,Rock,6,Mineral,6,7,NA,6.5,yes,Hays2A,6,5,9,10,9,10,NA,NA,5,NA,5,NA,Core,M1 and m2 both 5 cm,NA,NA
2024-07-14,Haystack,Hays2,A,NA,6,NA,19,Mineral,75,Rock,6.5,Mineral,20,18,14,17.333333333333332,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays2,A,NA,9,NA,12,Mineral,100,Rock,5,Mineral,8,10,NA,9,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays2,B,NA,6,NA,10.5,Mineral,80,Rock,9.5,Mineral,20,10,15,15,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays2,B,NA,9,NA,13,Mineral,70,Rock,5.5,Mineral,5,7,12,8,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays2,B,NA,3,NA,11,Mineral,83,Rock,7,Mineral,10,13,17,13.333333333333334,yes,Hays2B,10,8,10,10,11,11,NA,NA,5,NA,5,NA,Core,M1 and m2 both 5 cm,NA,NA
2024-07-14,Haystack,Hays2,C,NA,9,NA,11,Mineral,120,>100cm,11,Mineral,11,12,NA,11.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thaw depth greater than 120,NA
2024-07-14,Haystack,Hays2,C,NA,6,NA,18,"Mineral,Water",110,">100cm,Frozen Ground",6,Mineral,6,14,10,10,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays2,C,NA,3,NA,5.5,Mineral,100,Rock,17,Mineral,5,6,NA,5.5,yes,Hays2C,5.5,6,10,10.5,10,11,NA,NA,5,NA,5,NA,Core,"M1 and m2 both 5 cm, slightly compacted core",NA,NA
2024-07-14,Haystack,Hays3,A,NA,9,NA,19,Mineral,68,Frozen Ground,7,Mineral,12,12,19,14.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays3,A,NA,6,NA,20,Mineral,82,Frozen Ground,15,Mineral,20,18,NA,19,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays3,A,NA,3,NA,7,Mineral,65,Rock,7,NA,10,8,NA,9,yes,Hays3A,8,6,10,10,10,11,NA,NA,5,NA,5,NA,Core,M1 and 2 bot cm,NA,NA
2024-07-14,Haystack,Hays3,B,NA,9,NA,18.5,Mineral,67,Frozen Ground,6,Mineral,8,8,12,9.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays3,B,NA,6,NA,13,Mineral,50,Rock,3,Mineral,20,23,19,20.666666666666668,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays3,B,NA,3,NA,11,Mineral,65,Frozen Ground,10,Mineral,19,13,13,15,yes,Hays3B,6,6,11,10,13,13,NA,NA,5,NA,5,NA,Core,"Some compaction, m1 and m2 depth 5 cm",NA,NA
2024-07-14,Haystack,Hays3,C,NA,9,NA,11,Mineral,68,Frozen Ground,9,Mineral,12,14,7,11,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays3,C,NA,6,NA,18,Mineral,85,Frozen Ground,16,Mineral,7,12,8,9,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-14,Haystack,Hays3,C,NA,3,NA,7,Mineral,82,Rock,13,Mineral,12,19,12,14.333333333333334,yes,Hays3C,7,7,13,12,8,9,NA,NA,5,NA,5,NA,Core,M1 and m2 5 cm deep,NA,NA
2024-07-25,Haystack,Hays4,A,NA,3,NA,12,Mineral,69,Rock,5,Mineral,8,9,3,6.666666666666667,yes,Hays4A,12,11,10.5,10,10.5,10,NA,NA,5,NA,0,NA,Core,"Big rock after M1, no M2 sample",NA,c4b907e9-3b72-4dc3-b14e-5b50878bfc18
2024-07-25,Haystack,Hays4,A,NA,6,NA,5,Rock,15,Rock,2,Mineral,9,11,8,9.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ash remaining on ground,",NA
2024-07-25,Haystack,Hays4,A,NA,9,NA,16,Mineral,26,Rock,12,Mineral,13,12,NA,12.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays4,B,NA,3,NA,16,Mineral,72,Rock,18,Rock,2.5,3.5,NA,3,yes,Hays4B,16,16,11,11,13,12.5,Crumbly at bottom,NA,5,NA,5,NA,Core,NA,Closest tree for AR was living,NA
2024-07-25,Haystack,Hays4,B,NA,6,NA,9,"Rock,Mineral",92,Rock,9,Mineral,10,4,14,9.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays4,B,NA,9,NA,16,Mineral,65,Rock,12,Mineral,5,4,NA,4.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays4,C,NA,3,NA,10,Rock,65,Rock,4,Mineral,22,9,11.5,14.166666666666666,yes,Hays4C,7,8,10,10,11.5,11,NA,NA,8,NA,0,NA,Core,"Very crumbly, M1 and M2 combined","Removed 2cm of rock between org and mineral, hit rock after 8cm of mineral",NA
2024-07-25,Haystack,Hays4,C,NA,6,NA,10.5,Mineral,50,Rock,6.5,Mineral,8,11,11,10,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,All ARs weird because fire burned on downslope side but not upslope. Limited roots available,NA
2024-07-25,Haystack,Hays4,C,NA,9,NA,12,Mineral,64,Rock,0.5,Mineral,14,8,NA,11,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nearest tree didn’t have visible ARs, went to second nearest",NA
2024-07-25,Haystack,Hays5,A,NA,3,NA,8,"Mineral,Rock",38,Rock,7.5,Mineral,5.5,4,3,4.166666666666667,yes,Hays5A,7.5,8,11.5,11,12.5,13.5,1 cm rock removed between organic and mineral,NA,3,NA,0,NA,Core,Rock beneath 3 cm unable to remove,NA,NA
2024-07-25,Haystack,Hays5,A,NA,6,NA,0.5,Mineral,65,Rock,5,Mineral,2,3.5,6,3.8333333333333335,no,NA,NA,NA,NA,NA,NA,NA,"Small amount of litter, then ash and mineral",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays5,A,NA,9,NA,13.5,Rock,50,Rock,11.5,Mineral,2.5,5,NA,3.75,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays5,B,NA,6,NA,17,Mineral,47,Rock,14.5,Mineral,12,7.5,NA,9.75,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays5,B,NA,9,NA,11.5,Mineral,88,Rock,7,Mineral,9,5,3.5,5.833333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays5,B,NA,3,NA,11.5,Mineral,20,Rock,5,Rock,9,3,NA,6,yes,Hays5B,11,10.5,12,12.5,11,10,"Large root below organic sample difficult to remove. Taking remainder of organic as separate sample using corer, in separate bag for processing. Depth 3 cm.",NA,5,NA,0,NA,Core,"Rock below M1 sample, no M2 sample",NA,NA
2024-07-25,Haystack,Hays5,C,NA,3,NA,7,"Mineral,Rock",66,Rock,5.5,Mineral,3,NA,NA,3,yes,Hays5C,8,6,7.5,8,14,13,"Ash moss mineral mix at bottom of sample, sample uneven at an angle.",NA,5,NA,5,NA,Core,"M1 sample contains some organic, at interface",NA,NA
2024-07-25,Haystack,Hays5,C,NA,6,NA,2,Mineral,67,Rock,12,Mineral,3,6,NA,4.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays5,C,NA,9,NA,9.5,Mineral,43,Rock,4.5,Mineral,11,18,20,16.333333333333332,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays6,A,NA,3,NA,7,"Mineral,Rock",24,Rock,3.5,Mineral,13.5,11.5,NA,12.5,yes,Hays6A,6.5,6,13,12,10,9.5,NA,NA,0,NA,0,NA,NA,No mineral soil sample taken too rocky and unable to remove rock,NA,NA
2024-07-25,Haystack,Hays6,A,NA,6,NA,11,Mineral,52,Rock,14.5,Mineral,2.5,2.5,NA,2.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays6,A,NA,9,NA,16,Mineral,51,Rock,3.5,Mineral,13,8,15,12,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays6,B,NA,3,NA,12,Mineral,46,Rock,3,Mineral,10,11.5,NA,10.75,yes,Hays6B,9.5,10,11,10.5,11.5,10,"Bottom crumbly. Bottom 1.5 cm of organic came off with soil corer, in its own bag for processing.",NA,5,NA,5,NA,Core,NA,NA,NA
2024-07-25,Haystack,Hays6,B,NA,6,NA,19,Mineral,66,Rock,8.5,Rock,8,19,15,14,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays6,B,NA,9,NA,12.5,Mineral,42,Rock,7,Mineral,13,3,10.5,8.833333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays6,C,NA,3,NA,26,Mineral,74,Rock,19,Rock,7,6,NA,6.5,yes,Hays6C,21,22,12,11,8,9,3 cm deep rock removed between organic and mineral,NA,5,NA,0,NA,Core,"Very rocky and difficult to remove mineral soil samples. Depth of M1 estimate based of hole depth, sample came out in multiple pieces because of rock. Surface contains some organic. No M2 sample because of rock",NA,NA
2024-07-25,Haystack,Hays6,C,NA,6,NA,7,Mineral,78,Rock,18,Mineral,7,5,3,5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,Haystack,Hays6,C,NA,9,NA,8,Mineral,82,Rock,7,Mineral,8,12,17,12.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,NA,13.5,"Mineral,Rock",44,Rock,12.5,"Mineral,Rock",NA,NA,NA,8,yes,179-A,11,11,13,12,10,9,"Hit rock, missed a bit of organic on one side",NA,NA,NA,NA,NA,None,Too rocky,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,NA,11.5,"Mineral,Rock",16,Rock,12.5,"Mineral,Rock",NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,A,NA,NA,NA,16,Rock,27,Rock,14,"Mineral,Rock",NA,NA,NA,7.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,A,NA,6,NA,9,Rock,24,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,A,NA,9,NA,11.5,Mineral,35,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,A,NA,3,NA,13.5,Rock,71,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,B,NA,NA,NA,8.75,Mineral,44,Rock,8,Rock,NA,NA,NA,4.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,B,NA,NA,NA,17.5,Rock,18,Rock,12,Rock,NA,NA,NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,B,NA,NA,NA,6.5,Rock,22,Rock,10,Rock,NA,NA,NA,6.666666667,yes,179-B,8,5,10,10,11,11,Rock,0,NA,NA,NA,NA,NA,None. Just big ass rocks,NA,NA
2024-07-22,Hess Creek,HeCr1,B,NA,3,NA,11,Rock,59,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,B,NA,6,NA,11,Rock,48,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,B,NA,9,NA,12,Mineral,25,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,C,NA,NA,NA,3.75,Mineral,NA,NA,9,Mineral,NA,NA,NA,4.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,C,NA,NA,NA,7,Rock,50,Rock,11.5,Rock,NA,NA,NA,5.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr1,C,NA,NA,NA,10,Rock,55,Rock,12,Mineral,NA,NA,NA,4.333333333,yes,179-C,12,7,13,15,10.5,10.5,Hit rock on all sides,0,NA,NA,NA,NA,NA,Just rock,NA,NA
2024-07-22,Hess Creek,HeCr1,C,NA,3,NA,13.5,Mineral,43,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moved measurement to 23.7 due to large trunk at 23,NA
2024-07-22,Hess Creek,HeCr1,C,NA,6,NA,6.6,Mineral,77,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr1,C,NA,9,NA,13,Rock,80,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,A,NA,NA,NA,2.5,Mineral,32,Rock,2.25,Mineral,NA,NA,NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,A,NA,NA,NA,1,Mineral,39,Rock,3,Mineral,NA,NA,NA,8.666666667,yes,170-A,1,1,8,8,15,14,NA,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,A,NA,NA,NA,1,Mineral,20,Rock,0,Mineral,NA,NA,NA,19.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,A,NA,6,NA,1.5,Mineral,44,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,A,NA,9,NA,6,Mineral,43,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,A,NA,3,NA,3,Mineral,42,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,B,NA,NA,NA,0,Mineral,22,Rock,2,Mineral,NA,NA,NA,12.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,B,NA,NA,NA,1,Mineral,NA,NA,0,Mineral,NA,NA,NA,18,yes,170-B,1,1,11.5,11,12,11,Falling apart. No residual. All new since 2019.,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,B,NA,NA,NA,1.75,Mineral,30,Rock,4,Mineral,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,B,NA,3,NA,5,Mineral,39,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,B,NA,6,NA,0.5,Mineral,28,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Offset at 16.2 due to standing tree,NA
2024-07-22,Hess Creek,HeCr2,B,NA,9,NA,1,Mineral,43,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,C,NA,NA,NA,4,Mineral,44,Rock,3.5,Mineral,NA,NA,NA,17.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,C,NA,NA,NA,2.5,Mineral,50,Rock,2,NA,NA,NA,NA,9.333333333,yes,170-C,3,2,112,1,12,11,NA,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-10,Hess Creek,HeCr2,C,NA,NA,NA,7,Mineral,85,Rock,3.25,Mineral,NA,NA,NA,9.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,C,NA,3,NA,8.5,Mineral,46,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,C,NA,6,NA,6,Mineral,37,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr2,C,NA,9,NA,8.5,Mineral,82,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,A,NA,NA,NA,9.25,Mineral,NA,NA,NA,NA,NA,NA,NA,NA,yes,176-A,10,9,11,11,10,9,NA,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,A,NA,NA,NA,40.5,Mineral,77,NA,12,Mineral,NA,NA,NA,12.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
