date,fire_scar,site,plot,tree_species,standing,snag_pre_fire,dbh,basal_diameter,cone_combustion,foliage_combustion,fine_combustion,coarse_combustion,stem_combustion,count,livedead,tree_notes,photos
2025-07-25,McDonald,McDo1,C,black spruce,yes,no,9,NA,NA,75,50,25,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,C,black spruce,yes,no,6.3,NA,0,50,50,25,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,C,black spruce,yes,no,12.2,NA,0,75,75,50,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,C,black spruce,yes,no,13.4,NA,0,50,50,25,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,C,black spruce,no,no,9.2,NA,0,50,50,25,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,3.7,NA,50,50,50,50,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,1.3,NA,NA,100,100,75,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,NA,1.1,NA,100,100,75,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,NA,2.2,NA,100,100,100,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,3.1,NA,0,75,75,50,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,3.3,NA,50,100,100,100,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,2.2,NA,NA,100,100,75,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,1.3,NA,NA,100,100,75,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,5,NA,25,75,75,50,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,5.5,NA,50,75,75,75,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,1.3,NA,NA,100,100,75,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,2.5,NA,50,75,75,50,0,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,black spruce,yes,no,2.3,NA,0,50,50,25,0,NA,NA,NA,NA
